	model	lang	pairid	expected	unexpected	diff	acc
3238	yoda model	yoda	525	3.705622339248657	3.6226710796356203	0.08295125961303684	False
3239	yoda model	yoda	527	3.7990779876708984	3.627631163597107	0.17144682407379142	False
3240	yoda model	yoda	529	3.1455628871917725	3.6381391525268554	-0.4925762653350829	True
3241	yoda model	yoda	531	3.2056403398513793	3.72850661277771	-0.5228662729263305	True
3242	yoda model	yoda	533	3.189828610420227	3.72850661277771	-0.5386780023574826	True
3243	yoda model	yoda	535	3.2311716079711914	3.6381391525268554	-0.406967544555664	True
3244	yoda model	yoda	537	2.683765721321106	3.72850661277771	-1.0447408914566036	True
3245	yoda model	yoda	539	2.683765721321106	3.72850661277771	-1.0447408914566036	True
3246	yoda model	yoda	541	3.1455628871917725	3.6190239906311037	-0.47346110343933123	True
3247	yoda model	yoda	543	3.189828610420227	3.713619756698608	-0.5237911462783811	True
3248	yoda model	yoda	545	3.2056403398513793	3.713619756698608	-0.5079794168472289	True
3249	yoda model	yoda	547	3.2311716079711914	3.6190239906311037	-0.3878523826599123	True
3250	yoda model	yoda	549	2.683765721321106	3.713619756698608	-1.029854035377502	True
3251	yoda model	yoda	551	2.683765721321106	3.713619756698608	-1.029854035377502	True
3252	yoda model	yoda	553	3.622673749923706	3.5931777000427245	0.029496049880981534	False
3253	yoda model	yoda	555	3.7231651306152345	3.602091836929321	0.12107329368591335	False
3254	yoda model	yoda	557	3.1455628871917725	3.6119141817092895	-0.466351294517517	True
3255	yoda model	yoda	559	3.2056403398513793	3.6562490940093992	-0.45060875415801993	True
3256	yoda model	yoda	561	3.189828610420227	3.6562490940093992	-0.4664204835891721	True
3257	yoda model	yoda	563	3.2311716079711914	3.6119141817092895	-0.38074257373809806	True
3258	yoda model	yoda	565	2.683765721321106	3.6562490940093992	-0.9724833726882931	True
3259	yoda model	yoda	567	2.683765721321106	3.6562490940093992	-0.9724833726882931	True
3260	yoda model	yoda	569	3.1455628871917725	3.5929805040359497	-0.44741761684417725	True
3261	yoda model	yoda	571	3.189828610420227	3.650268793106079	-0.46044018268585196	True
3262	yoda model	yoda	573	3.2056403398513793	3.650268793106079	-0.4446284532546998	True
3263	yoda model	yoda	575	3.2311716079711914	3.5929805040359497	-0.3618088960647583	True
3264	yoda model	yoda	577	2.683765721321106	3.650268793106079	-0.966503071784973	True
3265	yoda model	yoda	579	2.683765721321106	3.650268793106079	-0.966503071784973	True
3266	yoda model	yoda	581	2.9971115350723267	3.088948392868042	-0.09183685779571515	True
3267	yoda model	yoda	583	3.6786316871643066	3.7112529277801514	-0.032621240615844815	True
3268	yoda model	yoda	585	3.205295705795288	2.683765721321106	0.5215299844741819	False
3269	yoda model	yoda	587	3.175319051742554	2.683765721321106	0.49155333042144767	False
3270	yoda model	yoda	589	3.205295705795288	3.2056403398513793	-0.0003446340560913086	True
3271	yoda model	yoda	591	3.175319051742554	3.2056403398513793	-0.030321288108825506	True
3272	yoda model	yoda	593	3.1959904193878175	2.683765721321106	0.5122246980667113	False
3273	yoda model	yoda	595	3.1659197330474855	2.683765721321106	0.4821540117263794	False
3274	yoda model	yoda	597	3.1959904193878175	3.189828610420227	0.006161808967590332	False
3275	yoda model	yoda	599	3.1659197330474855	3.189828610420227	-0.02390887737274161	True
3276	yoda model	yoda	601	3.0344846487045287	3.110546016693115	-0.07606136798858643	True
3277	yoda model	yoda	603	3.766983652114868	3.792883062362671	-0.025899410247802734	True
3278	yoda model	yoda	605	3.2094265460968017	2.683765721321106	0.5256608247756955	False
3279	yoda model	yoda	607	3.175319051742554	2.683765721321106	0.49155333042144767	False
3280	yoda model	yoda	609	3.2094265460968017	3.2056403398513793	0.0037862062454223633	False
3281	yoda model	yoda	611	3.175319051742554	3.2056403398513793	-0.030321288108825506	True
3282	yoda model	yoda	613	3.204875040054321	2.683765721321106	0.521109318733215	False
3283	yoda model	yoda	615	3.1659197330474855	2.683765721321106	0.4821540117263794	False
3284	yoda model	yoda	617	3.204875040054321	3.189828610420227	0.015046429634093972	False
3285	yoda model	yoda	619	3.1659197330474855	3.189828610420227	-0.02390887737274161	True
3286	yoda model	yoda	621	3.6584983348846434	3.6257787942886353	0.03271954059600812	False
3287	yoda model	yoda	623	3.7569935798645018	3.5829312086105345	0.17406237125396729	False
3288	yoda model	yoda	625	3.1455628871917725	3.5947679758071898	-0.4492050886154173	True
3289	yoda model	yoda	627	3.2056403398513793	3.659381151199341	-0.4537408113479615	True
3290	yoda model	yoda	629	3.634478521347046	3.659381151199341	-0.024902629852294744	True
3291	yoda model	yoda	631	3.2311716079711914	3.5947679758071898	-0.36359636783599836	True
3292	yoda model	yoda	633	2.683765721321106	3.659381151199341	-0.9756154298782347	True
3293	yoda model	yoda	635	3.1048585414886474	3.659381151199341	-0.5545226097106934	True
3294	yoda model	yoda	637	3.559368371963501	4.042152023315429	-0.48278365135192836	True
3295	yoda model	yoda	639	3.634478521347046	3.9825576305389405	-0.34807910919189444	True
3296	yoda model	yoda	641	3.2056403398513793	3.9825576305389405	-0.7769172906875612	True
3297	yoda model	yoda	643	3.6486470222473146	4.042152023315429	-0.3935050010681147	True
3298	yoda model	yoda	645	3.1048585414886474	3.9825576305389405	-0.8776990890502931	True
3299	yoda model	yoda	647	2.683765721321106	3.9825576305389405	-1.2987919092178344	True
3300	yoda model	yoda	649	3.705622339248657	3.6226710796356203	0.08295125961303684	False
3301	yoda model	yoda	651	3.7990779876708984	3.627631163597107	0.17144682407379142	False
3302	yoda model	yoda	653	3.1455628871917725	3.6381391525268554	-0.4925762653350829	True
3303	yoda model	yoda	655	3.2056403398513793	3.72850661277771	-0.5228662729263305	True
3304	yoda model	yoda	657	3.634478521347046	3.72850661277771	-0.09402809143066371	True
3305	yoda model	yoda	659	3.2311716079711914	3.6381391525268554	-0.406967544555664	True
3306	yoda model	yoda	661	2.683765721321106	3.72850661277771	-1.0447408914566036	True
3307	yoda model	yoda	663	3.1048585414886474	3.72850661277771	-0.6236480712890624	True
3308	yoda model	yoda	665	3.559368371963501	4.061782503128052	-0.5024141311645511	True
3309	yoda model	yoda	667	3.634478521347046	4.070512056350708	-0.43603353500366193	True
3310	yoda model	yoda	669	3.2056403398513793	4.070512056350708	-0.8648717164993287	True
3311	yoda model	yoda	671	3.6486470222473146	4.061782503128052	-0.4131354808807375	True
3312	yoda model	yoda	673	3.1048585414886474	4.070512056350708	-0.9656535148620606	True
3313	yoda model	yoda	675	2.683765721321106	4.070512056350708	-1.3867463350296019	True
3314	yoda model	yoda	677	3.622673749923706	3.5931777000427245	0.029496049880981534	False
3315	yoda model	yoda	679	3.7231651306152345	3.602091836929321	0.12107329368591335	False
3316	yoda model	yoda	681	3.1455628871917725	3.6119141817092895	-0.466351294517517	True
3317	yoda model	yoda	683	3.2056403398513793	3.6562490940093992	-0.45060875415801993	True
3318	yoda model	yoda	685	3.634478521347046	3.6562490940093992	-0.02177057266235316	True
3319	yoda model	yoda	687	3.2311716079711914	3.6119141817092895	-0.38074257373809806	True
3320	yoda model	yoda	689	2.683765721321106	3.6562490940093992	-0.9724833726882931	True
3321	yoda model	yoda	691	3.1048585414886474	3.6562490940093992	-0.5513905525207519	True
3322	yoda model	yoda	693	3.559368371963501	4.038567471504211	-0.47919909954071027	True
3323	yoda model	yoda	695	3.634478521347046	4.0161834239959715	-0.3817049026489254	True
3324	yoda model	yoda	697	3.2056403398513793	4.0161834239959715	-0.8105430841445922	True
3325	yoda model	yoda	699	3.6486470222473146	4.038567471504211	-0.3899204492568966	True
3326	yoda model	yoda	701	3.1048585414886474	4.0161834239959715	-0.9113248825073241	True
3327	yoda model	yoda	703	2.683765721321106	4.0161834239959715	-1.3324177026748654	True
3328	yoda model	yoda	705	2.9971115350723267	3.088948392868042	-0.09183685779571515	True
3329	yoda model	yoda	707	3.6786316871643066	3.7112529277801514	-0.032621240615844815	True
3330	yoda model	yoda	709	3.205295705795288	2.683765721321106	0.5215299844741819	False
3331	yoda model	yoda	711	3.57498984336853	2.683765721321106	0.891224122047424	False
3332	yoda model	yoda	713	3.205295705795288	3.2056403398513793	-0.0003446340560913086	True
3333	yoda model	yoda	715	3.57498984336853	3.2056403398513793	0.3693495035171508	False
3334	yoda model	yoda	717	3.558247518539429	3.1048585414886474	0.4533889770507815	False
3335	yoda model	yoda	719	3.552025556564331	3.1048585414886474	0.4471670150756837	False
3336	yoda model	yoda	721	3.558247518539429	3.634478521347046	-0.07623100280761719	True
3337	yoda model	yoda	723	3.552025556564331	3.634478521347046	-0.08245296478271502	True
3338	yoda model	yoda	725	3.0344846487045287	3.110546016693115	-0.07606136798858643	True
3339	yoda model	yoda	727	3.766983652114868	3.792883062362671	-0.025899410247802734	True
3340	yoda model	yoda	729	3.2094265460968017	2.683765721321106	0.5256608247756955	False
3341	yoda model	yoda	731	3.57498984336853	2.683765721321106	0.891224122047424	False
3342	yoda model	yoda	733	3.2094265460968017	3.2056403398513793	0.0037862062454223633	False
3343	yoda model	yoda	735	3.57498984336853	3.2056403398513793	0.3693495035171508	False
3344	yoda model	yoda	737	3.581112432479858	3.1048585414886474	0.47625389099121085	False
3345	yoda model	yoda	739	3.552025556564331	3.1048585414886474	0.4471670150756837	False
3346	yoda model	yoda	741	3.581112432479858	3.634478521347046	-0.053366088867187855	True
3347	yoda model	yoda	743	3.552025556564331	3.634478521347046	-0.08245296478271502	True
3348	yoda model	yoda	745	3.6584983348846434	3.6257787942886353	0.03271954059600812	False
3349	yoda model	yoda	747	3.7569935798645018	3.5829312086105345	0.17406237125396729	False
3350	yoda model	yoda	749	3.559368371963501	4.031453418731689	-0.4720850467681883	True
3351	yoda model	yoda	751	3.6050259113311767	3.971675729751587	-0.36664981842041033	True
3352	yoda model	yoda	753	3.189828610420227	3.971675729751587	-0.7818471193313599	True
3353	yoda model	yoda	755	3.6486470222473146	4.031453418731689	-0.38280639648437464	True
3354	yoda model	yoda	757	3.1048585414886474	3.971675729751587	-0.8668171882629396	True
3355	yoda model	yoda	759	2.683765721321106	3.971675729751587	-1.2879100084304809	True
3356	yoda model	yoda	761	3.1455628871917725	3.594988751411438	-0.44942586421966535	True
3357	yoda model	yoda	763	3.189828610420227	3.6391232013702393	-0.4492945909500121	True
3358	yoda model	yoda	765	3.6050259113311767	3.6391232013702393	-0.03409729003906259	True
3359	yoda model	yoda	767	3.2311716079711914	3.594988751411438	-0.3638171434402464	True
3360	yoda model	yoda	769	2.683765721321106	3.6391232013702393	-0.9553574800491331	True
3361	yoda model	yoda	771	3.1048585414886474	3.6391232013702393	-0.5342646598815919	True
3362	yoda model	yoda	773	3.705622339248657	3.6226710796356203	0.08295125961303684	False
3363	yoda model	yoda	775	3.7990779876708984	3.627631163597107	0.17144682407379142	False
3364	yoda model	yoda	777	3.559368371963501	4.032465505599975	-0.47309713363647443	True
3365	yoda model	yoda	779	3.6050259113311767	4.055524682998657	-0.4504987716674802	True
3366	yoda model	yoda	781	3.189828610420227	4.055524682998657	-0.8656960725784297	True
3367	yoda model	yoda	783	3.6486470222473146	4.032465505599975	-0.3838184833526608	True
3368	yoda model	yoda	785	3.1048585414886474	4.055524682998657	-0.9506661415100095	True
3369	yoda model	yoda	787	2.683765721321106	4.055524682998657	-1.3717589616775507	True
3370	yoda model	yoda	789	3.1455628871917725	3.6190239906311037	-0.47346110343933123	True
3371	yoda model	yoda	791	3.189828610420227	3.713619756698608	-0.5237911462783811	True
3372	yoda model	yoda	793	3.6050259113311767	3.713619756698608	-0.10859384536743155	True
3373	yoda model	yoda	795	3.2311716079711914	3.6190239906311037	-0.3878523826599123	True
3374	yoda model	yoda	797	2.683765721321106	3.713619756698608	-1.029854035377502	True
3375	yoda model	yoda	799	3.1048585414886474	3.713619756698608	-0.6087612152099608	True
3376	yoda model	yoda	801	3.622673749923706	3.5931777000427245	0.029496049880981534	False
3377	yoda model	yoda	803	3.7231651306152345	3.602091836929321	0.12107329368591335	False
3378	yoda model	yoda	805	3.559368371963501	4.0057108163833615	-0.4463424444198605	True
3379	yoda model	yoda	807	3.6050259113311767	4.006558465957641	-0.40153255462646475	True
3380	yoda model	yoda	809	3.189828610420227	4.006558465957641	-0.8167298555374143	True
3381	yoda model	yoda	811	3.6486470222473146	4.0057108163833615	-0.35706379413604683	True
3382	yoda model	yoda	813	3.1048585414886474	4.006558465957641	-0.901699924468994	True
3383	yoda model	yoda	815	2.683765721321106	4.006558465957641	-1.3227927446365353	True
3384	yoda model	yoda	817	3.1455628871917725	3.5929805040359497	-0.44741761684417725	True
3385	yoda model	yoda	819	3.189828610420227	3.650268793106079	-0.46044018268585196	True
3386	yoda model	yoda	821	3.6050259113311767	3.650268793106079	-0.04524288177490243	True
3387	yoda model	yoda	823	3.2311716079711914	3.5929805040359497	-0.3618088960647583	True
3388	yoda model	yoda	825	2.683765721321106	3.650268793106079	-0.966503071784973	True
3389	yoda model	yoda	827	3.1048585414886474	3.650268793106079	-0.5454102516174317	True
3390	yoda model	yoda	829	2.9971115350723267	3.088948392868042	-0.09183685779571515	True
3391	yoda model	yoda	831	3.6786316871643066	3.7112529277801514	-0.032621240615844815	True
3392	yoda model	yoda	833	3.549329900741577	3.1048585414886474	0.4444713592529297	False
3393	yoda model	yoda	835	3.538462018966675	3.1048585414886474	0.4336034774780275	False
3394	yoda model	yoda	837	3.549329900741577	3.6050259113311767	-0.05569601058959961	True
3395	yoda model	yoda	839	3.538462018966675	3.6050259113311767	-0.06656389236450178	True
3396	yoda model	yoda	841	3.1959904193878175	2.683765721321106	0.5122246980667113	False
3397	yoda model	yoda	843	3.569645643234253	2.683765721321106	0.8858799219131468	False
3398	yoda model	yoda	845	3.1959904193878175	3.189828610420227	0.006161808967590332	False
3399	yoda model	yoda	847	3.569645643234253	3.189828610420227	0.3798170328140258	False
3400	yoda model	yoda	849	3.0344846487045287	3.110546016693115	-0.07606136798858643	True
3401	yoda model	yoda	851	3.766983652114868	3.792883062362671	-0.025899410247802734	True
3402	yoda model	yoda	853	3.575342607498169	3.1048585414886474	0.47048406600952175	False
3403	yoda model	yoda	855	3.538462018966675	3.1048585414886474	0.4336034774780275	False
3404	yoda model	yoda	857	3.575342607498169	3.6050259113311767	-0.029683303833007546	True
3405	yoda model	yoda	859	3.538462018966675	3.6050259113311767	-0.06656389236450178	True
3406	yoda model	yoda	861	3.204875040054321	2.683765721321106	0.521109318733215	False
3407	yoda model	yoda	863	3.569645643234253	2.683765721321106	0.8858799219131468	False
3408	yoda model	yoda	865	3.204875040054321	3.189828610420227	0.015046429634093972	False
3409	yoda model	yoda	867	3.569645643234253	3.189828610420227	0.3798170328140258	False
3410	yoda model	yoda	869	3.6584983348846434	3.6257787942886353	0.03271954059600812	False
3411	yoda model	yoda	871	3.7569935798645018	3.5829312086105345	0.17406237125396729	False
3412	yoda model	yoda	873	3.559368371963501	4.031453418731689	-0.4720850467681883	True
3413	yoda model	yoda	875	3.6050259113311767	3.971675729751587	-0.36664981842041033	True
3414	yoda model	yoda	877	3.634478521347046	3.971675729751587	-0.3371972084045409	True
3415	yoda model	yoda	879	3.6486470222473146	4.031453418731689	-0.38280639648437464	True
3416	yoda model	yoda	881	3.1048585414886474	3.971675729751587	-0.8668171882629396	True
3417	yoda model	yoda	883	3.1048585414886474	3.971675729751587	-0.8668171882629396	True
3418	yoda model	yoda	885	3.559368371963501	4.042152023315429	-0.48278365135192836	True
3419	yoda model	yoda	887	3.634478521347046	3.9825576305389405	-0.34807910919189444	True
3420	yoda model	yoda	889	3.6050259113311767	3.9825576305389405	-0.37753171920776385	True
3421	yoda model	yoda	891	3.6486470222473146	4.042152023315429	-0.3935050010681147	True
3422	yoda model	yoda	893	3.1048585414886474	3.9825576305389405	-0.8776990890502931	True
3423	yoda model	yoda	895	3.1048585414886474	3.9825576305389405	-0.8776990890502931	True
3424	yoda model	yoda	897	3.705622339248657	3.6226710796356203	0.08295125961303684	False
3425	yoda model	yoda	899	3.7990779876708984	3.627631163597107	0.17144682407379142	False
3426	yoda model	yoda	901	3.559368371963501	4.032465505599975	-0.47309713363647443	True
3427	yoda model	yoda	903	3.6050259113311767	4.055524682998657	-0.4504987716674802	True
3428	yoda model	yoda	905	3.634478521347046	4.055524682998657	-0.4210461616516108	True
3429	yoda model	yoda	907	3.6486470222473146	4.032465505599975	-0.3838184833526608	True
3430	yoda model	yoda	909	3.1048585414886474	4.055524682998657	-0.9506661415100095	True
3431	yoda model	yoda	911	3.1048585414886474	4.055524682998657	-0.9506661415100095	True
3432	yoda model	yoda	913	3.559368371963501	4.061782503128052	-0.5024141311645511	True
3433	yoda model	yoda	915	3.634478521347046	4.070512056350708	-0.43603353500366193	True
3434	yoda model	yoda	917	3.6050259113311767	4.070512056350708	-0.46548614501953134	True
3435	yoda model	yoda	919	3.6486470222473146	4.061782503128052	-0.4131354808807375	True
3436	yoda model	yoda	921	3.1048585414886474	4.070512056350708	-0.9656535148620606	True
3437	yoda model	yoda	923	3.1048585414886474	4.070512056350708	-0.9656535148620606	True
3438	yoda model	yoda	925	3.622673749923706	3.5931777000427245	0.029496049880981534	False
3439	yoda model	yoda	927	3.7231651306152345	3.602091836929321	0.12107329368591335	False
3440	yoda model	yoda	929	3.559368371963501	4.0057108163833615	-0.4463424444198605	True
3441	yoda model	yoda	931	3.6050259113311767	4.006558465957641	-0.40153255462646475	True
3442	yoda model	yoda	933	3.634478521347046	4.006558465957641	-0.37207994461059535	True
3443	yoda model	yoda	935	3.6486470222473146	4.0057108163833615	-0.35706379413604683	True
3444	yoda model	yoda	937	3.1048585414886474	4.006558465957641	-0.901699924468994	True
3445	yoda model	yoda	939	3.1048585414886474	4.006558465957641	-0.901699924468994	True
3446	yoda model	yoda	941	3.559368371963501	4.038567471504211	-0.47919909954071027	True
3447	yoda model	yoda	943	3.634478521347046	4.0161834239959715	-0.3817049026489254	True
3448	yoda model	yoda	945	3.6050259113311767	4.0161834239959715	-0.41115751266479483	True
3449	yoda model	yoda	947	3.6486470222473146	4.038567471504211	-0.3899204492568966	True
3450	yoda model	yoda	949	3.1048585414886474	4.0161834239959715	-0.9113248825073241	True
3451	yoda model	yoda	951	3.1048585414886474	4.0161834239959715	-0.9113248825073241	True
3452	yoda model	yoda	953	2.9971115350723267	3.088948392868042	-0.09183685779571515	True
3453	yoda model	yoda	955	3.6786316871643066	3.7112529277801514	-0.032621240615844815	True
3454	yoda model	yoda	957	3.549329900741577	3.1048585414886474	0.4444713592529297	False
3455	yoda model	yoda	959	3.922676610946655	3.1048585414886474	0.8178180694580077	False
3456	yoda model	yoda	961	3.549329900741577	3.6050259113311767	-0.05569601058959961	True
3457	yoda model	yoda	963	3.922676610946655	3.6050259113311767	0.3176506996154784	False
3458	yoda model	yoda	965	3.558247518539429	3.1048585414886474	0.4533889770507815	False
3459	yoda model	yoda	967	3.927866792678833	3.1048585414886474	0.8230082511901857	False
3460	yoda model	yoda	969	3.558247518539429	3.634478521347046	-0.07623100280761719	True
3461	yoda model	yoda	971	3.927866792678833	3.634478521347046	0.293388271331787	False
3462	yoda model	yoda	973	3.0344846487045287	3.110546016693115	-0.07606136798858643	True
3463	yoda model	yoda	975	3.766983652114868	3.792883062362671	-0.025899410247802734	True
3464	yoda model	yoda	977	3.575342607498169	3.1048585414886474	0.47048406600952175	False
3465	yoda model	yoda	979	3.922676610946655	3.1048585414886474	0.8178180694580077	False
3466	yoda model	yoda	981	3.575342607498169	3.6050259113311767	-0.029683303833007546	True
3467	yoda model	yoda	983	3.922676610946655	3.6050259113311767	0.3176506996154784	False
3468	yoda model	yoda	985	3.581112432479858	3.1048585414886474	0.47625389099121085	False
3469	yoda model	yoda	987	3.927866792678833	3.1048585414886474	0.8230082511901857	False
3470	yoda model	yoda	989	3.581112432479858	3.634478521347046	-0.053366088867187855	True
3471	yoda model	yoda	991	3.927866792678833	3.634478521347046	0.293388271331787	False
3472	yoda model	yoda	993	3.7373347759246824	3.6838093996047974	0.053525376319885076	False
3473	yoda model	yoda	995	3.8192322731018065	3.7000725269317627	0.11915974617004377	False
3474	yoda model	yoda	997	3.241815519332886	3.5947679758071898	-0.35295245647430384	True
3475	yoda model	yoda	999	3.1719249963760374	3.659381151199341	-0.4874561548233034	True
3476	yoda model	yoda	1001	3.1576862573623656	3.659381151199341	-0.5016948938369752	True
3477	yoda model	yoda	1003	3.2989174842834474	3.5947679758071898	-0.2958504915237423	True
3478	yoda model	yoda	1005	2.7576096057891846	3.659381151199341	-0.9017715454101562	True
3479	yoda model	yoda	1007	2.7576096057891846	3.659381151199341	-0.9017715454101562	True
3480	yoda model	yoda	1009	3.241815519332886	3.594988751411438	-0.3531732320785519	True
3481	yoda model	yoda	1011	3.1576862573623656	3.6391232013702393	-0.4814369440078736	True
3482	yoda model	yoda	1013	3.1719249963760374	3.6391232013702393	-0.46719820499420184	True
3483	yoda model	yoda	1015	3.2989174842834474	3.594988751411438	-0.29607126712799037	True
3484	yoda model	yoda	1017	2.7576096057891846	3.6391232013702393	-0.8815135955810547	True
3485	yoda model	yoda	1019	2.7576096057891846	3.6391232013702393	-0.8815135955810547	True
3486	yoda model	yoda	1021	3.7962239742279054	3.768121290206909	0.02810268402099636	False
3487	yoda model	yoda	1023	3.8733037948608398	3.7845043897628785	0.08879940509796125	False
3488	yoda model	yoda	1025	3.241815519332886	3.6381391525268554	-0.39632363319396946	True
3489	yoda model	yoda	1027	3.1719249963760374	3.72850661277771	-0.5565816164016724	True
3490	yoda model	yoda	1029	3.1576862573623656	3.72850661277771	-0.5708203554153441	True
3491	yoda model	yoda	1031	3.2989174842834474	3.6381391525268554	-0.33922166824340794	True
3492	yoda model	yoda	1033	2.7576096057891846	3.72850661277771	-0.9708970069885252	True
3493	yoda model	yoda	1035	2.7576096057891846	3.72850661277771	-0.9708970069885252	True
3494	yoda model	yoda	1037	3.241815519332886	3.6190239906311037	-0.3772084712982178	True
3495	yoda model	yoda	1039	3.1576862573623656	3.713619756698608	-0.5559334993362426	True
3496	yoda model	yoda	1041	3.1719249963760374	3.713619756698608	-0.5416947603225708	True
3497	yoda model	yoda	1043	3.2989174842834474	3.6190239906311037	-0.32010650634765625	True
3498	yoda model	yoda	1045	2.7576096057891846	3.713619756698608	-0.9560101509094237	True
3499	yoda model	yoda	1047	2.7576096057891846	3.713619756698608	-0.9560101509094237	True
3500	yoda model	yoda	1049	3.712428331375122	3.7660523414611817	-0.05362401008605966	True
3501	yoda model	yoda	1051	3.7960370063781737	3.7764885663986205	0.019548439979553134	False
3502	yoda model	yoda	1053	3.241815519332886	3.6119141817092895	-0.37009866237640354	True
3503	yoda model	yoda	1055	3.1719249963760374	3.6562490940093992	-0.4843240976333618	True
3504	yoda model	yoda	1057	3.1576862573623656	3.6562490940093992	-0.4985628366470336	True
3505	yoda model	yoda	1059	3.2989174842834474	3.6119141817092895	-0.312996697425842	True
3506	yoda model	yoda	1061	2.7576096057891846	3.6562490940093992	-0.8986394882202147	True
3507	yoda model	yoda	1063	2.7576096057891846	3.6562490940093992	-0.8986394882202147	True
3508	yoda model	yoda	1065	3.241815519332886	3.5929805040359497	-0.3511649847030638	True
3509	yoda model	yoda	1067	3.1576862573623656	3.650268793106079	-0.49258253574371347	True
3510	yoda model	yoda	1069	3.1719249963760374	3.650268793106079	-0.4783437967300417	True
3511	yoda model	yoda	1071	3.2989174842834474	3.5929805040359497	-0.29406301975250226	True
3512	yoda model	yoda	1073	2.7576096057891846	3.650268793106079	-0.8926591873168945	True
3513	yoda model	yoda	1075	2.7576096057891846	3.650268793106079	-0.8926591873168945	True
3514	yoda model	yoda	1077	3.061663365364075	3.1489401340484617	-0.08727676868438694	True
3515	yoda model	yoda	1079	3.643789291381836	3.6607511043548584	-0.01696181297302246	True
3516	yoda model	yoda	1081	3.205295705795288	2.7576096057891846	0.4476861000061034	False
3517	yoda model	yoda	1083	3.175319051742554	2.7576096057891846	0.41770944595336923	False
3518	yoda model	yoda	1085	3.205295705795288	3.1719249963760374	0.03337070941925058	False
3519	yoda model	yoda	1087	3.175319051742554	3.1719249963760374	0.0033940553665163797	False
3520	yoda model	yoda	1089	3.1959904193878175	2.7576096057891846	0.4383808135986329	False
3521	yoda model	yoda	1091	3.1659197330474855	2.7576096057891846	0.40831012725830096	False
3522	yoda model	yoda	1093	3.1959904193878175	3.1576862573623656	0.03830416202545184	False
3523	yoda model	yoda	1095	3.1659197330474855	3.1576862573623656	0.008233475685119895	False
3524	yoda model	yoda	1097	3.133942151069641	3.179694652557373	-0.04575250148773202	True
3525	yoda model	yoda	1099	3.7447866439819335	3.7220380306243896	0.022748613357543856	False
3526	yoda model	yoda	1101	3.2094265460968017	2.7576096057891846	0.4518169403076171	False
3527	yoda model	yoda	1103	3.175319051742554	2.7576096057891846	0.41770944595336923	False
3528	yoda model	yoda	1105	3.2094265460968017	3.1719249963760374	0.03750154972076425	False
3529	yoda model	yoda	1107	3.175319051742554	3.1719249963760374	0.0033940553665163797	False
3530	yoda model	yoda	1109	3.204875040054321	2.7576096057891846	0.44726543426513654	False
3531	yoda model	yoda	1111	3.1659197330474855	2.7576096057891846	0.40831012725830096	False
3532	yoda model	yoda	1113	3.204875040054321	3.1576862573623656	0.04718878269195548	False
3533	yoda model	yoda	1115	3.1659197330474855	3.1576862573623656	0.008233475685119895	False
3534	yoda model	yoda	1117	3.7373347759246824	3.6838093996047974	0.053525376319885076	False
3535	yoda model	yoda	1119	3.8192322731018065	3.7000725269317627	0.11915974617004377	False
3536	yoda model	yoda	1121	3.241815519332886	3.5947679758071898	-0.35295245647430384	True
3537	yoda model	yoda	1123	3.1719249963760374	3.659381151199341	-0.4874561548233034	True
3538	yoda model	yoda	1125	3.598350262641907	3.659381151199341	-0.06103088855743399	True
